origin,year,citation_num,works_cited_num,lat,long
"情报科学,",2006,13,13,35.132967,118.289083
"情报科学,",2006,9,9,30.593098,114.305392
"情报科学,",2006,18,18,43.817071,125.323544
"情报科学,",2006,4,4,39.969369,116.356093
"情报科学,",2006,1,1,37.463822,121.447935
"情报科学,",2006,10,8,43.839519,125.313587
"情报科学,",2006,3,3,32.110012,118.961365
"情报科学,",2006,5,5,32.055015,118.779430
"情报科学,",2006,3,3,23.129162,113.264434
"情报科学,",2006,2,2,43.817071,125.323544
"情报科学,",2006,17,17,39.988980,116.314132
"情报科学,",2006,132,131,32.110012,118.961365
"情报科学,",2006,13,13,41.805698,123.431474
"情报科学,",2006,15,15,37.463822,121.447935
"情报科学,",2006,29,29,37.870590,112.548879
"情报科学,",2006,42,42,39.995304,116.308264
"情报科学,",2006,3,3,30.282459,120.139469
"情报科学,",2006,38,38,30.233873,119.724733
"情报科学,",2006,36,35,30.630692,104.070317
"情报科学,",2006,20,20,37.463822,121.447935
"情报科学,",2006,15,13,25.795910,114.886712
"情报科学,",2006,21,17,30.593098,114.305392
"情报科学,",2006,43,43,30.537860,114.365248
"情报科学,",2006,18,18,34.221557,108.998233
"情报科学,",2006,15,15,32.055015,118.779430
"情报科学,",2006,18,18,30.572269,104.066541
"情报科学,",2006,16,16,37.421308,112.551357
"情报科学,",2006,14,14,37.513068,122.120419
"情报科学,",2006,3,3,43.817071,125.323544
"情报科学,",2006,11,11,22.817002,108.366543
"情报科学,",2006,5,5,43.817071,125.323544
"情报科学,",2006,18,18,43.817071,125.323544
"情报科学,",2006,27,27,33.610353,119.015285
"情报科学,",2006,9,9,43.817071,125.323544
"情报科学,",2006,7,7,31.226649,121.408669
"情报科学,",2006,1,1,43.834121,126.604029
"情报科学,",2006,28,28,43.817071,125.323544
"情报科学,",2006,1,1,30.630692,104.070317
"情报科学,",2006,8,8,41.923486,123.408704
"情报科学,",2006,27,27,32.055015,118.779430
"情报科学,",2006,10,9,26.074507,119.296494
"情报科学,",2006,4,4,39.983112,116.335430
"情报科学,",2006,7,7,29.031673,111.698497
"情报科学,",2006,1,1,38.914003,121.614682
"情报科学,",2006,4,4,39.995304,116.308264
"情报科学,",2006,23,23,43.817071,125.323544
"情报科学,",2006,5,5,34.746599,113.625368
"情报科学,",2006,7,7,45.744064,126.628701
"情报科学,",2006,1,1,39.104131,117.169077
"情报科学,",2006,2,2,43.817071,125.323544
"情报科学,",2006,20,19,43.817071,125.323544
"情报科学,",2006,3,3,32.060255,118.796877
"情报科学,",2006,129,120,43.817071,125.323544
"情报科学,",2006,10,9,43.817071,125.323544
"情报科学,",2006,19,19,43.817071,125.323544
"情报科学,",2006,1,0,43.817071,125.323544
"情报科学,",2006,3,3,32.055015,118.779430
"情报科学,",2006,15,15,43.817071,125.323544
"情报科学,",2006,19,19,43.817071,125.323544
"情报科学,",2006,11,11,43.817071,125.323544
"情报科学,",2006,43,42,34.717369,113.644458
"情报科学,",2006,6,6,39.983112,116.335430
"情报科学,",2006,32,32,31.031382,121.450324
"情报科学,",2006,14,7,34.205768,117.284124
"情报科学,",2006,11,11,43.817071,125.323544
"情报科学,",2006,3,3,39.973517,116.316462
"情报科学,",2006,52,52,43.817071,125.323544
"情报科学,",2006,4,4,32.110012,118.961365
"情报科学,",2006,3,3,43.817071,125.323544
"情报科学,",2006,2,2,32.110012,118.961365
"情报科学,",2006,4,4,37.463822,121.447935
"情报科学,",2006,46,46,39.995304,116.308264
"情报科学,",2006,26,26,43.838674,125.286765
"情报科学,",2006,5,4,39.995304,116.308264
"情报科学,",2006,7,7,43.854532,125.281115
"情报科学,",2006,5,5,32.110012,118.961365
"情报科学,",2006,12,11,39.995304,116.308264
"情报科学,",2006,4,4,23.129162,113.264434
"情报科学,",2006,1,1,30.536748,114.375043
"情报科学,",2006,3,2,30.528662,104.240949
"情报科学,",2007,13,13,23.129162,113.264434
"情报科学,",2006,7,7,34.674392,112.340931
"情报科学,",2006,4,4,43.937565,125.318700
"情报科学,",2006,109,103,31.820586,117.227239
"情报科学,",2006,4,4,43.817071,125.323544
"情报科学,",2006,32,32,43.817071,125.323544
"情报科学,",2006,17,17,39.060551,117.124698
"情报科学,",2006,19,19,43.817071,125.323544
"情报科学,",2006,9,9,43.861679,125.328158
"情报科学,",2006,19,19,24.479833,118.089425
"情报科学,",2006,19,19,39.102994,117.165766
"情报科学,",2006,29,29,32.916287,117.389719
"情报科学,",2006,3,0,34.341568,108.940174
"情报科学,",2006,26,26,30.536482,114.374888
"情报科学,",2006,14,13,26.893230,112.571997
"情报科学,",2006,3,3,39.908753,116.315532
"情报科学,",2006,5,5,37.434751,118.674767
"情报科学,",2006,2,2,27.827550,113.134002
"情报科学,",2006,4,4,32.033353,118.844764
"情报科学,",2006,24,24,38.914003,121.614682
"情报科学,",2006,5,5,43.817071,125.323544
"情报科学,",2006,6,6,42.891255,129.508946
"情报科学,",2006,11,11,39.973517,116.316462
"情报科学,",2006,2,2,33.347382,120.163561
"情报科学,",2006,19,18,32.055015,118.779430
"情报科学,",2006,13,12,30.515269,114.416445
"情报科学,",2006,5,5,43.817071,125.323544
"情报科学,",2006,5,5,23.129162,113.264434
"情报科学,",2007,11,10,39.995304,116.308264
"情报科学,",2006,4,4,39.910232,116.249487
"情报科学,",2006,27,27,,
"情报科学,",2006,25,25,32.110012,118.961365
"情报科学,",2007,6,6,29.079059,119.647444
"情报科学,",2006,18,18,43.826498,125.426803
"情报科学,",2007,19,19,36.045537,103.866662
"情报科学,",2007,4,4,28.228209,112.938814
"情报科学,",2006,39,39,43.817071,125.323544
"情报科学,",2007,19,19,32.055015,118.779430
"情报科学,",2007,72,72,36.061089,103.834303
"情报科学,",2007,41,41,30.245853,120.209947
"情报科学,",2007,12,10,32.055015,118.779430
"情报科学,",2007,4,4,29.079059,119.647444
"情报科学,",2007,21,21,30.536482,114.374888
"情报科学,",2007,20,20,43.861679,125.328158
"情报科学,",2007,10,10,43.817071,125.323544
"情报科学,",2007,4,4,32.110012,118.961365
"情报科学,",2007,30,28,31.199692,121.433047
"情报科学,",2007,58,58,39.103958,117.169990
"情报科学,",2007,11,11,30.536660,114.375096
"情报科学,",2007,1,1,39.959693,116.321567
"情报科学,",2006,1,1,43.825847,126.513652
"情报科学,",2007,4,4,43.867441,125.306772
"情报科学,",2007,6,6,37.463822,121.447935
"情报科学,",2007,3,3,32.034801,118.842391
"情报科学,",2007,12,12,39.908753,116.315532
"情报科学,",2007,133,133,39.995304,116.308264
"情报科学,",2007,33,32,30.536660,114.375096
"情报科学,",2007,4,4,39.987259,116.323009
"情报科学,",2007,10,10,22.530941,113.391546
"情报科学,",2007,9,9,30.536482,114.374888
"情报科学,",2007,14,14,36.061089,103.834303
"情报科学,",2007,4,4,39.995304,116.308264
"情报科学,",2007,32,31,41.888791,123.410437
"情报科学,",2007,4,4,30.519775,114.360648
"情报科学,",2007,4,4,39.061894,117.122289
"情报科学,",2007,25,25,32.077939,118.640490
"情报科学,",2007,7,7,30.593098,114.305392
"情报科学,",2007,9,9,29.905791,121.641462
"情报科学,",2007,3,3,34.746599,113.625368
"情报科学,",2007,9,9,43.817071,125.323544
"情报科学,",2007,1,1,39.987259,116.323009
"情报科学,",2007,33,33,30.536660,114.375096
"情报科学,",2007,5,5,30.536660,114.375096
"情报科学,",2007,22,22,43.830557,125.419931
"情报科学,",2007,13,13,43.817071,125.323544
"情报科学,",2007,32,32,28.228209,112.938814
"情报科学,",2007,7,7,34.717369,113.644458
"情报科学,",2007,6,6,43.817071,125.323544
"情报科学,",2007,35,35,34.221557,108.998233
"情报科学,",2007,37,35,21.675280,110.923398
"情报科学,",2007,3,3,23.129162,113.264434
"情报科学,",2004,9,8,,
"情报科学,",2004,2,2,34.212433,108.928039
"情报科学,",2004,7,7,39.107453,117.175643
"情报科学,",2004,49,48,39.995304,116.308264
"情报科学,",2004,45,45,30.631664,104.079555
"情报科学,",2004,9,9,32.063584,112.144012
"情报科学,",2004,7,7,39.995304,116.308264
"情报科学,",2004,4,4,36.001442,120.120600
"情报科学,",2004,30,30,39.968448,116.311529
"情报科学,",2004,5,5,32.055015,118.779430
"情报科学,",2004,3,3,39.908753,116.315532
"情报科学,",2004,4,4,31.205891,121.425614
"情报科学,",2004,4,4,31.941058,118.797881
"情报科学,",2004,9,9,23.050669,113.377863
"情报科学,",2004,5,4,45.866410,126.559560
"情报科学,",2004,14,13,32.055015,118.779430
"情报科学,",2004,14,14,45.705975,126.608188
"情报科学,",2004,30,30,,
"情报科学,",2004,23,22,27.895386,112.921511
"情报科学,",2004,1,1,28.157287,112.934508
"情报科学,",2004,18,18,36.648812,117.048875
"情报科学,",2004,81,81,32.029105,118.816703
"情报科学,",2004,2,2,36.072778,120.419176
"情报科学,",2004,4,4,32.384225,119.425197
"情报科学,",2004,46,46,22.530892,113.391838
"情报科学,",2004,11,11,,
"情报科学,",2004,7,7,43.826498,125.426803
"情报科学,",2004,11,11,34.820615,113.533269
"情报科学,",2004,1,1,,
"情报科学,",2004,4,4,30.536482,114.374888
"情报科学,",2004,2,2,34.717369,113.644458
"情报科学,",2004,10,10,32.110012,118.961365
"情报科学,",2004,29,29,39.107453,117.175643
"情报科学,",2004,18,18,22.530892,113.391838
"情报科学,",2004,21,21,32.038931,118.787861
"情报科学,",2004,7,5,30.514620,114.360757
"情报科学,",2004,12,12,39.105308,117.159500
"情报科学,",2004,10,9,30.536748,114.375043
"情报科学,",2004,11,11,43.826096,126.511653
"情报科学,",2004,10,10,44.812911,123.088239
"情报科学,",2004,18,17,,
"情报科学,",2004,40,38,39.993113,116.312826
"情报科学,",2004,1,1,39.961119,116.315278
"情报科学,",2004,8,8,43.839519,125.313587
"情报科学,",2004,3,3,32.075600,118.819089
"情报科学,",2004,6,6,22.814294,108.346369
"情报科学,",2004,4,4,30.514620,114.360757
"情报科学,",2004,7,7,37.801171,112.588507
"情报科学,",2004,4,4,45.704504,126.606999
"情报科学,",2004,30,30,31.971240,118.812260
"情报科学,",2004,7,6,22.540832,114.108534
"情报科学,",2004,45,44,32.110012,118.961365
"情报科学,",2004,2,2,29.907044,121.640316
"情报科学,",2004,7,7,30.536748,114.375043
"情报科学,",2004,4,4,,
"情报科学,",2004,19,19,30.536482,114.374888
"情报科学,",2004,10,10,40.094799,116.305920
"情报科学,",2004,6,6,34.124394,108.833085
"情报科学,",2004,6,6,43.835527,125.285782
"情报科学,",2004,12,12,32.062848,118.607838
"情报科学,",2004,27,27,39.995304,116.308264
"情报科学,",2004,24,24,39.955183,116.314532
"情报科学,",2004,6,6,30.536482,114.374888
"情报科学,",2004,6,6,31.205891,121.425614
"情报科学,",2004,11,9,45.708225,126.613250
"情报科学,",2004,10,10,30.536660,114.375096
"情报科学,",2004,5,4,30.536482,114.374888
"情报科学,",2004,14,14,45.701450,126.619972
"情报科学,",2004,10,10,,
"情报科学,",2004,32,32,43.825312,125.275009
"情报科学,",2004,25,25,39.995304,116.308264
"情报科学,",2004,1,1,,
"情报科学,",2004,33,33,29.506326,106.578451
"情报科学,",2004,8,8,22.530892,113.391838
"情报科学,",2004,1,1,43.911023,125.392472
"情报科学,",2004,5,5,30.537860,114.365248
"情报科学,",2004,4,4,30.524538,114.355856
"情报科学,",2004,4,4,32.055015,118.779430
"情报科学,",2004,2,2,22.530892,113.391838
"情报科学,",2004,5,5,31.226649,121.408669
"情报科学,",2004,4,4,39.105308,117.159500
"情报科学,",2004,3,3,30.536482,114.374888
"情报科学,",2004,5,3,34.303157,108.725311
"情报科学,",2004,95,95,,
"情报科学,",2004,3,3,32.110012,118.961365
"情报科学,",2004,41,41,30.819389,106.067535
"情报科学,",2004,4,4,29.821550,106.425004
"情报科学,",2004,22,22,39.102994,117.165766
"情报科学,",2004,22,22,39.995304,116.308264
"情报科学,",2004,4,4,32.072144,118.812802
"情报科学,",2004,2,2,37.467644,118.543041
"情报科学,",2004,1,0,30.676284,104.151459
"情报科学,",2004,13,13,26.901860,112.591050
"情报科学,",2004,4,4,43.834886,125.322861
"情报科学,",2004,7,7,,
"情报科学,",2004,6,6,30.519408,114.359297
"情报科学,",2004,4,4,22.530892,113.391838
"情报科学,",2004,6,6,39.105308,117.159500
"情报科学,",2004,29,29,,
"情报科学,",2004,7,7,29.808596,121.569105
"情报科学,",2004,3,3,32.110012,118.961365
"情报科学,",2004,6,6,22.530892,113.391838
"情报科学,",2004,23,22,30.303751,120.088164
"情报科学,",2004,1,1,30.536748,114.375043
"情报科学,",2004,29,29,31.205992,121.424845
"情报科学,",2004,2,2,31.205992,121.424845
"情报科学,",2004,3,3,34.123128,108.830240
"情报科学,",2004,37,36,34.717369,113.644458
"情报科学,",2004,6,6,31.205992,121.424845
"情报科学,",2004,24,23,39.107453,117.175643
"情报科学,",2004,5,5,43.828580,125.301561
"情报科学,",2004,8,7,39.973517,116.316462
"情报科学,",2004,22,22,39.961006,116.368514
"情报科学,",2004,2,2,45.287071,130.969146
"情报科学,",2004,4,4,28.165367,112.933833
"情报科学,",2004,8,8,30.537747,114.314567
"情报科学,",2004,6,6,39.995304,116.308264
"情报科学,",2004,8,8,27.895386,112.921511
"情报科学,",2004,1,1,43.861741,125.329680
"情报科学,",2004,9,9,30.258616,120.121991
"情报科学,",2004,14,13,32.034801,118.842391
"情报科学,",2004,8,8,43.819844,125.434610
"情报科学,",2004,5,5,38.919842,121.563577
"情报科学,",2004,4,4,39.961554,116.358103
"情报科学,",2004,10,10,,
"情报科学,",2004,4,4,,
"情报科学,",2004,31,30,31.999023,112.041676
"情报科学,",2004,4,4,41.846750,123.418426
"情报科学,",2004,9,9,30.536748,114.375043
"情报科学,",2004,5,5,45.708225,126.613250
"情报科学,",2004,9,9,32.055015,118.779430
"情报科学,",2004,26,26,38.861738,117.467767
"情报科学,",2004,15,15,31.141845,121.420309
"情报科学,",2004,6,6,23.092592,113.353991
"情报科学,",2004,20,20,,
"情报科学,",2004,15,13,,
"情报科学,",2004,5,5,43.872334,125.301704
"情报科学,",2004,19,18,30.536482,114.374888
"情报科学,",2004,5,5,43.826591,126.511740
"情报科学,",2004,14,12,,
"情报科学,",2004,11,11,43.913714,125.395531
"情报科学,",2004,11,11,28.744283,115.854145
"情报科学,",2004,39,39,43.854536,125.335170
"情报科学,",2004,15,15,37.801171,112.588507
"情报科学,",2004,27,27,45.866410,126.559560
"情报科学,",2004,6,6,34.788961,113.787830
"情报科学,",2004,7,7,30.536748,114.375043
"情报科学,",2004,10,8,,
"情报科学,",2004,9,9,43.855191,125.278254
"情报科学,",2004,6,6,43.861679,125.328158
"情报科学,",2004,4,4,30.536482,114.374888
"情报科学,",2004,3,3,30.536482,114.374888
"情报科学,",2004,29,25,28.184058,112.986404
"情报科学,",2004,2,1,39.102994,117.165766
"情报科学,",2004,7,7,43.835527,125.285782
"情报科学,",2004,47,47,43.826096,126.511653
"情报科学,",2004,3,3,19.979143,110.516367
"情报科学,",2004,5,5,43.863599,125.337298
"情报科学,",2004,10,10,30.536748,114.375043
"情报科学,",2004,18,18,32.080199,118.756487
"情报科学,",2000,1,1,43.819844,125.434610
"情报科学,",2001,1,1,32.110012,118.961365
"情报科学,",2005,4,4,31.205891,121.425614
"情报科学,",2005,20,19,30.554235,114.316223
"情报科学,",2005,16,16,39.060551,117.124698
"情报科学,",2005,3,3,31.377543,121.248494
"情报科学,",2005,15,15,29.079059,119.647444
"情报科学,",2005,4,4,39.909918,116.313635
"情报科学,",2005,20,18,43.817071,125.323544
"情报科学,",2005,8,8,34.241903,108.981362
"情报科学,",2005,1,1,34.196646,117.185340
"情报科学,",2005,13,13,30.536748,114.375043
"情报科学,",2005,4,4,23.129162,113.264434
"情报科学,",2005,3,3,30.245853,120.209947
"情报科学,",2005,9,9,34.816792,113.533757
"情报科学,",2005,1,1,32.055015,118.779430
"情报科学,",2005,7,7,45.715492,126.616118
"情报科学,",2005,19,19,29.079059,119.647444
"情报科学,",2005,37,37,45.803775,126.534967
"情报科学,",2005,24,23,36.051490,103.859039
"情报科学,",2005,42,42,36.651216,117.119999
"情报科学,",2005,14,14,45.803775,126.534967
"情报科学,",2005,152,152,39.108970,117.172734
"情报科学,",2005,14,13,43.817071,125.323544
"情报科学,",2005,3,3,39.102994,117.165766
"情报科学,",2005,3,3,31.205992,121.424845
"情报科学,",2005,27,27,30.536482,114.374888
"情报科学,",2005,4,3,43.817071,125.323544
"情报科学,",2005,3,3,30.536482,114.374888
"情报科学,",2005,33,32,30.245853,120.209947
"情报科学,",2005,29,29,43.817071,125.323544
"情报科学,",2005,74,74,43.817071,125.323544
"情报科学,",2005,11,11,43.817071,125.323544
"情报科学,",2005,28,28,43.817071,125.323544
"情报科学,",2005,1,1,45.803775,126.534967
"情报科学,",2005,14,14,30.536748,114.375043
"情报科学,",2005,4,4,43.817071,125.323544
"情报科学,",2005,14,13,30.245853,120.209947
"情报科学,",2005,62,62,30.245853,120.209947
"情报科学,",2005,6,6,34.816792,113.533757
"情报科学,",2005,8,8,39.107453,117.175643
"情报科学,",2005,8,8,39.181741,117.131063
"情报科学,",2005,12,12,28.228209,112.938814
"情报科学,",2005,11,11,30.536748,114.375043
"情报科学,",2005,19,18,43.817071,125.323544
"情报科学,",2005,1,1,43.817071,125.323544
"情报科学,",2005,11,11,43.817071,125.323544
"情报科学,",2005,6,6,31.999023,112.041676
"情报科学,",2005,6,6,43.817071,125.323544
"情报科学,",2005,35,35,45.705975,126.608188
"情报科学,",2005,3,3,36.439797,115.998361
"情报科学,",2005,9,9,39.989872,116.314598
"情报科学,",2005,12,11,20.044001,110.198293
"情报科学,",2005,9,9,37.870590,112.548879
"情报科学,",2005,22,22,26.893230,112.571997
"情报科学,",2005,7,7,35.303004,113.926800
"情报科学,",2005,12,12,31.016939,121.431007
"情报科学,",2005,38,38,34.818223,113.540037
"情报科学,",2005,110,110,31.205992,121.424845
"情报科学,",2005,32,32,39.107453,117.175643
"情报科学,",2005,42,42,45.866410,126.559560
"情报科学,",2005,28,28,30.536660,114.375096
"情报科学,",2005,16,16,39.998765,116.331398
"情报科学,",2005,21,21,43.817071,125.323544
"情报科学,",2005,19,17,29.563841,106.471488
"情报科学,",2005,11,11,39.107453,117.175643
"情报科学,",2005,12,12,31.377874,121.250059
"情报科学,",2005,5,5,23.129162,113.264434
"情报科学,",2005,42,42,39.995304,116.308264
"情报科学,",2005,15,15,39.995304,116.308264
"情报科学,",2005,9,9,43.817071,125.323544
"情报科学,",2005,17,17,30.536482,114.374888
"情报科学,",2005,4,4,28.658200,115.798250
"情报科学,",2005,29,29,38.859159,117.466556
"情报科学,",2005,7,7,30.450551,114.928811
"情报科学,",2005,59,59,30.536660,114.375096
"情报科学,",2005,6,6,34.717369,113.644458
"情报科学,",2005,15,15,30.536748,114.375043
"情报科学,",2005,4,4,30.518566,114.363485
"情报科学,",2005,17,17,27.829738,112.944049
"情报科学,",2005,9,9,32.055015,118.779430
"情报科学,",2005,8,7,30.593098,114.305392
"情报科学,",2005,23,23,24.880095,102.832891
"情报科学,",2005,9,8,30.245853,120.209947
"情报科学,",2005,3,3,27.882942,112.863096
"情报科学,",2005,8,7,43.817071,125.323544
"情报科学,",2005,11,11,30.874626,120.134117
"情报科学,",2005,19,19,30.572269,104.066541
"情报科学,",2005,88,88,37.870590,112.548879
"情报科学,",2005,16,16,30.535956,114.362712
"情报科学,",2005,1,1,36.430933,116.011980
"情报科学,",2005,22,20,39.108970,117.172734
"情报科学,",2005,9,9,30.518566,114.363485
"情报科学,",2005,34,34,39.995304,116.308264
"情报科学,",2005,11,11,23.150534,113.348254
"情报科学,",2005,21,21,29.705077,116.001930
"情报科学,",2005,26,25,39.105308,117.159500
"情报科学,",2005,28,23,23.157267,113.353455
"情报科学,",2005,39,39,30.536482,114.374888
"情报科学,",2005,20,20,43.817071,125.323544
"情报科学,",2005,4,4,32.110012,118.961365
"情报科学,",2005,15,15,39.995304,116.308264
"情报科学,",2005,12,12,39.908686,116.316561
"情报科学,",2005,1,1,23.129162,113.264434
"情报科学,",2005,14,14,34.241903,108.981362
"情报科学,",2005,21,21,31.205891,121.425614
"情报科学,",2005,12,12,30.536748,114.375043
"情报科学,",2005,14,14,30.245853,120.209947
"情报科学,",2005,19,19,43.817071,125.323544
"情报科学,",2005,2,2,30.502581,114.391221
"情报科学,",2005,2,2,23.132286,113.323044
"情报科学,",2005,13,13,36.108250,103.736031
"情报科学,",2005,2,2,43.817071,125.323544
"情报科学,",2005,13,13,36.456703,115.985371
"情报科学,",2005,14,14,39.961006,116.368514
"情报科学,",2005,1,1,34.746599,113.625368
"情报科学,",2005,9,7,39.960613,116.327421
"情报科学,",2005,14,14,45.866410,126.559560
"情报科学,",2005,74,73,39.107430,117.175745
"情报科学,",2005,7,7,36.813487,118.054927
"情报科学,",2005,7,7,23.129162,113.264434
"情报科学,",2005,41,41,30.536748,114.375043
"情报科学,",2005,30,30,23.129162,113.264434
"情报科学,",2005,19,19,45.705975,126.608188
"情报科学,",2005,23,22,43.817071,125.323544
"情报科学,",2005,19,19,39.105308,117.159500
"情报科学,",2005,14,14,39.995304,116.308264
"情报科学,",2005,8,8,34.717369,113.644458
"情报科学,",2005,2,2,39.972004,116.315750
"情报科学,",2005,6,6,37.434751,118.674767
"情报科学,",2005,15,15,31.205992,121.424845
"情报科学,",2005,6,6,23.129162,113.264434
"情报科学,",2005,17,17,30.536748,114.375043
"情报科学,",2005,11,11,39.102994,117.165766
"情报科学,",2005,6,6,43.817071,125.323544
"情报科学,",2005,10,10,31.205891,121.425614
"情报科学,",2005,16,16,31.491169,120.311910
"情报科学,",2005,29,29,31.205992,121.424845
"情报科学,",2005,27,27,30.537860,114.365248
"情报科学,",2005,5,5,45.803775,126.534967
"情报科学,",2005,1,1,30.593098,114.305392
"情报科学,",2005,11,11,31.205992,121.424845
"情报科学,",2005,9,9,30.593098,114.305392
"情报科学,",2005,100,98,45.747753,126.636329
"情报科学,",2005,6,6,27.890159,112.863397
"情报科学,",2005,8,8,41.734630,123.253125
"情报科学,",2005,34,34,24.874132,118.675675
"情报科学,",2005,55,55,29.905314,121.641673
"情报科学,",2005,66,66,29.079059,119.647444
"情报科学,",2005,2,0,30.245853,120.209947
"情报科学,",2005,66,66,43.817071,125.323544
"情报科学,",2005,4,4,43.817071,125.323544
"情报科学,",2005,22,22,30.536748,114.375043
"情报科学,",2005,31,31,43.817071,125.323544
"情报科学,",2005,2,2,23.139206,113.348025
"情报科学,",2005,8,8,23.050669,113.377863
"情报科学,",2005,11,11,28.443118,117.975654
"情报科学,",2005,8,8,39.105308,117.159500
"情报科学,",2005,10,10,30.536482,114.374888
"情报科学,",2005,1,1,47.378159,123.951613
"情报科学,",2005,13,13,43.817071,125.323544
"情报科学,",2005,3,3,30.593098,114.305392
"情报科学,",2005,8,7,45.744064,126.628701
"情报科学,",2005,8,5,41.679808,125.759259
"情报科学,",2005,50,50,39.108970,117.172734
"情报科学,",2005,9,9,43.817071,125.323544
"情报科学,",2005,41,41,43.817071,125.323544
"情报科学,",2005,6,6,31.302508,121.498339
"情报科学,",2005,1,1,43.817071,125.323544
"情报科学,",2005,1,1,32.060255,118.796877
"情报科学,",2005,3,3,43.834405,125.324139
"情报科学,",2005,2,2,43.817071,125.323544
"情报科学,",2005,11,10,43.817071,125.323544
"情报科学,",2005,12,12,31.205891,121.425614
"情报科学,",2005,1,1,23.050669,113.377863
"情报科学,",2005,35,35,41.923486,123.408704
"情报科学,",2005,6,6,23.129162,113.264434
"情报科学,",2005,2,2,43.817071,125.323544
"情报科学,",2005,1,1,32.110012,118.961365
"情报科学,",2005,39,39,28.682892,115.858197
"情报科学,",2005,2,2,45.803775,126.534967
"情报科学,",2005,3,3,31.999023,112.041676
"情报科学,",2005,15,15,34.746599,113.625368
"情报科学,",2005,17,17,31.316600,121.392325
"情报科学,",2005,13,13,30.536748,114.375043
"情报科学,",2005,3,3,30.593098,114.305392
"情报科学,",2005,10,10,43.851571,125.285025
"情报科学,",2005,19,19,43.828094,125.420234
"情报科学,",2005,32,32,32.110012,118.961365
"情报科学,",2005,16,16,23.050669,113.377863
"情报科学,",2005,15,15,30.837851,121.519554
"情报科学,",2005,2,0,39.107453,117.175643
"情报科学,",2005,8,6,43.817071,125.323544
"情报科学,",2005,31,31,40.001927,116.345132
"情报科学,",2005,8,3,30.593098,114.305392
"情报科学,",2005,10,10,37.870590,112.548879
"情报科学,",2005,19,19,43.817071,125.323544
"情报科学,",2005,5,5,30.536748,114.375043
"情报科学,",2005,34,34,39.995304,116.308264
"情报科学,",2005,20,20,32.110012,118.961365
"情报科学,",2005,4,4,31.820586,117.227239
"情报科学,",2005,4,4,37.434751,118.674767
"情报科学,",2005,7,7,45.743721,126.632884
"情报科学,",2005,18,18,37.434751,118.674767
"情报科学,",2005,12,12,39.060551,117.124698
"情报科学,",2005,4,4,32.055015,118.779430
"情报科学,",2005,1,1,29.566956,106.469644
"情报科学,",2005,11,11,34.746599,113.625368
"情报科学,",2005,24,24,31.205992,121.424845
"情报科学,",2005,12,12,43.817071,125.323544
"情报科学,",2005,17,17,31.205891,121.425614
"情报科学,",2005,68,68,43.817071,125.323544
"情报科学,",2005,27,27,31.205992,121.424845
"情报科学,",2005,10,10,31.205891,121.425614
"情报科学,",2005,8,8,39.102994,117.165766
"情报科学,",2005,31,31,43.828094,125.420234
"情报科学,",2005,12,12,36.813487,118.054927
"情报科学,",2005,10,10,30.593098,114.305392
"情报科学,",2005,11,9,38.859159,117.466556
"情报科学,",2005,12,12,43.817071,125.323544
"情报科学,",2005,5,5,29.874556,121.550357
"情报科学,",2005,5,5,24.880095,102.832891
"情报科学,",2005,10,9,34.721657,113.644276
"情报科学,",2005,47,47,43.855191,125.278254
"情报科学,",2005,2,2,30.536482,114.374888
"情报科学,",2005,2,2,34.241903,108.981362
"情报科学,",2005,12,12,29.079059,119.647444
"情报科学,",2005,4,4,24.880095,102.832891
"情报科学,",2005,6,6,27.299380,105.281790
"情报科学,",2005,6,6,29.908385,121.637347
"情报科学,",2005,2,2,43.817071,125.323544
"情报科学,",2005,12,12,34.746599,113.625368
"情报科学,",2005,6,6,23.129162,113.264434
"情报科学,",2005,64,64,30.572269,104.066541
"情报科学,",2005,13,13,23.143571,113.317150
"情报科学,",2005,2,1,43.817071,125.323544
"情报科学,",2005,17,16,30.593098,114.305392
"情报科学,",2005,3,3,23.129162,113.264434
"情报科学,",2005,32,32,43.817071,125.323544
"情报科学,",2005,12,12,43.817071,125.323544
"情报科学,",2005,7,7,45.803775,126.534967
"情报科学,",2005,4,4,34.215551,117.144623
"情报科学,",2005,7,5,38.873891,115.464806
"情报科学,",2005,9,9,45.866410,126.559560
"情报科学,",2005,1,1,22.182194,112.304465
"情报科学,",2005,50,50,43.838773,126.606511
"情报科学,",2005,1,0,25.273566,110.290194
"情报科学,",2005,12,12,31.205992,121.424845
"情报科学,",2005,42,41,32.055015,118.779430
"情报科学,",2005,3,3,43.854532,125.281115
"情报科学,",2005,7,7,23.050669,113.377863
"情报科学,",2005,4,3,32.034985,118.843030
"情报科学,",2005,14,14,34.196646,117.185340
"情报科学,",2005,1,1,39.995304,116.308264
"情报科学,",2005,27,27,32.060255,118.796877
"情报科学,",2005,8,2,29.864920,114.272389
"情报科学,",2005,19,18,32.029566,118.859568
"情报科学,",2005,1,1,30.536660,114.375096
"情报科学,",2005,6,6,35.303004,113.926800
"情报科学,",2005,10,9,39.107453,117.175643
"情报科学,",2005,5,5,38.873891,115.464806
"情报科学,",2005,30,30,32.086049,118.761665
"情报科学,",2005,3,2,29.566956,106.469644
"情报科学,",2005,12,12,45.744064,126.628701
"情报科学,",2005,4,4,39.973517,116.316462
"情报科学,",2005,5,5,31.205891,121.425614
"情报科学,",2005,5,5,32.132556,114.039189
